id,ibs_op__pp,dummy_HG
"all;ld-linux-x86-64.so.2;[;_dl_debug_initialize",835669,amixer
"all;ld-linux-x86-64.so.2;[;init_tls",852984,grep
"all;ld-linux-x86-64.so.2;[;_dl_relocate_object",763025,grep
"all;ld-linux-x86-64.so.2;[;__GI___pread64_nocancel",835051,grep
"all;ld-linux-x86-64.so.2;[;_dl_cache_libcmp",846441,awk
"all;ld-linux-x86-64.so.2;[;_dl_catch_exception",860719,grep
"all;ld-linux-x86-64.so.2;[;_dl_lookup_symbol_x",777751,nproc
"all;ld-linux-x86-64.so.2;[;strcmp",801487,free
"all;ld-linux-x86-64.so.2;[;_dl_map_object_from_fd",752136,cut
"all;ld-linux-x86-64.so.2;[;do_lookup_x",708962,nproc
"all;ld-linux-x86-64.so.2;[;_dl_map_object",1663869,amixer
"all;ld-linux-x86-64.so.2;[;__GI___tunables_init",769701,grep
"all;ld-linux-x86-64.so.2;[;init_cpu_features.constprop.0",854388,head
"all;ld-linux-x86-64.so.2;[;_dl_fixup",859909,status
"all;ld-linux-x86-64.so.2;[;call_init",1637986,amixer
"all;ld-linux-x86-64.so.2;[;_dl_process_pt_gnu_property",1641742,amixer
"all;ld-linux-x86-64.so.2;[;_dl_check_map_versions",810986,tail
"all;ld-linux-x86-64.so.2;[;__minimal_malloc",756612,free
"all;ld-linux-x86-64.so.2;[;_dl_name_match_p",855667,fgrep
"all;ld-linux-x86-64.so.2;[;_dl_runtime_resolve_xsavec",766301,egrep
"all;ld-linux-x86-64.so.2;[;__tls_pre_init_tp",855901,head
"all;ld-linux-x86-64.so.2;[;_dl_determine_tlsoffset",857685,tail
"all;ld-linux-x86-64.so.2;[;_dl_lookup_direct",863344,amixer
"all;ld-linux-x86-64.so.2;[;__GI___sigsetjmp",775211,date
"all;ld-linux-x86-64.so.2;[;_dl_add_to_namespace_list",818493,amixer
"all;ld-linux-x86-64.so.2;[;_dl_new_object",821913,fgrep
"all;ld-linux-x86-64.so.2;[;search_cache",839118,cut
"all;ld-linux-x86-64.so.2;[;memset",856170,egrep
"all;ld-linux-x86-64.so.2;[;mprotect",743944,fgrep
"all;ld-linux-x86-64.so.2;[;_dl_hwcaps_split_masked",545421,amixer
"all;ld-linux-x86-64.so.2;[;sbrk",829464,tail
"all;ld-linux-x86-64.so.2;[;dfs_traversal.part.0",857448,amixer
"all;ld-linux-x86-64.so.2;[;__tls_get_addr",24142161974,g4run
"all;ld-linux-x86-64.so.2;[;handle_amd",823053,cut
"all;ld-linux-x86-64.so.2;[;mmap64",849229,sed
"all;ld-linux-x86-64.so.2;[;dl_main",775759,egrep
"all;ld-linux-x86-64.so.2;[;check_match",820947,sleep
"all;libslang.so.2.3.2",,
"all;libslang.so.2.3.2;[",,
"all;libslang.so.2.3.2;[;SLsmg_write_chars",1716669,mutt
"all;Xorg",,
"all;Xorg;[",,
"all;Xorg;[;0x00000000000c0727",822319,X
"all;Xorg;[;_dixInitScreenPrivates",844081,X
"all;Xorg;[;dixLookupResourceByType",851438,X
"all;Xorg;[;xf86ScreenToScrn",849280,X
"all;Xorg;[;GetGlyphPicture",852441,X
"all;Xorg;[;ReadRequestFromClient",4896325,X
"all;Xorg;[;CompareISOLatin1Lowered",860089,X
"all;Xorg;[;0x0000000000141362",806427,X
"all;Xorg;[;PictureWindowFormat",835569,X
"all;Xorg;[;0x00000000000c53a2",819054,X
"all;sed",,
"all;sed;[",,
"all;sed;[;0x00000000000060af",786645,sed
"all;sed;[;0x000000000000f240",853498,sed
"all;sed;[;0x000000000000fbc0",814798,sed
"all;sed;[;0x000000000000e4b0",829904,sed
"all;libwfb.so",,
"all;libwfb.so;[",,
"all;libwfb.so;[;wfbValidateGC",862031,X
"all;libsensors.so.5.0.0",,
"all;libsensors.so.5.0.0;[",,
"all;libsensors.so.5.0.0;[;0x0000000000007769",689346,sensors
"all;libsensors.so.5.0.0;[;0x00000000000062ef",847627,sensors
"all;libsensors.so.5.0.0;[;0x0000000000003058",835497,sensors
"all;libsensors.so.5.0.0;[;0x0000000000007781",861234,sensors
"all;libsensors.so.5.0.0;[;0x00000000000077cb",762997,sensors
"all;libsensors.so.5.0.0;[;0x0000000000006479",770285,sensors
"all;grep",,
"all;grep;[",,
"all;grep;[;0x000000000001afab",854773,grep
"all;grep;[;0x000000000001af90",854304,grep
"all;grep;[;0x0000000000006ce6",861965,grep
"all;grep;[;0x0000000000016ac9",846914,grep
"all;grep;[;0x000000000001eb90",843317,grep
"all;grep;[;0x0000000000008422",794089,grep
"all;grep;[;0x00000000000107f6",841043,grep
"all;grep;[;0x000000000001a77b",844391,grep
"all;libgpg-error.so.0.33.0",,
"all;libgpg-error.so.0.33.0;[",,
"all;libgpg-error.so.0.33.0;[;0x0000000000013670",853512,amixer
"all;libtinfo.so.6.3",,
"all;libtinfo.so.6.3;[",,
"all;libtinfo.so.6.3;[;0x000000000000fd77",863658,fgrep
"all;libG4particles.so",,
"all;libG4particles.so;[",,
"all;libG4particles.so;[;G4Neutron::Definition",8336016,g4run
"all;libG4particles.so;[;0x000000000006f81c",47885676,g4run
"all;libG4particles.so;[;G4Upsilon::Definition",861615,g4run
"all;libG4particles.so;[;strlen@plt",13235203,g4run
"all;libG4particles.so;[;0x000000000006f81f",15943881,g4run
"all;libG4particles.so;[;G4DecayProducts::PushProducts@plt",776985,g4run
"all;libG4particles.so;[;G4Alpha::Definition@plt",496983597,g4run
"all;libG4particles.so;[;G4VDecayChannel::~G4VDecayChannel@plt",1549848,g4run
"all;libG4particles.so;[;G4ExcitedDeltaConstructor::AddNGammaMode",2403273,g4run
"all;libG4particles.so;[;0x000000000006c63d",24966453,g4run
"all;libG4particles.so;[;G4KaonPlus::Definition",64830966,g4run
"all;libG4particles.so;[;G4ExcitedNucleonConstructor::AddNRhoMode@plt",813924,g4run
"all;libG4particles.so;[;G4NucleiPropertiesTheoreticalTable::GetAtomicMass",49227390,g4run
"all;libG4particles.so;[;CLHEP::MixMaxRng::iterate@plt",57311594,g4run
"all;libG4particles.so;[;G4DecayTable::~G4DecayTable",834919,g4run
"all;libG4particles.so;[;G4PionPlus::Definition",68536593,g4run
"all;libG4particles.so;[;G4KL3DecayChannel::G4KL3DecayChannel",862096,g4run
"all;libG4particles.so;[;G4DecayProducts::~G4DecayProducts",1681128,g4run
"all;libG4particles.so;[;G4DynamicParticle::Set4Momentum",757373999,g4run
"all;libG4particles.so;[;G4ExcitedMesonConstructor::AddKStar2PiMode@plt",281126600,g4run
"all;libG4particles.so;[;G4XibZero::Definition",3384077,g4run
"all;libG4particles.so;[;G4MesonConstructor::~G4MesonConstructor",5819710,g4run
"all;libG4particles.so;[;0x000000000006f808",73413598,g4run
"all;libG4particles.so;[;G4PhaseSpaceDecayChannel::TwoBodyDecayIt",846168,g4run
"all;libG4particles.so;[;G4AntiHyperTriton::Definition",5091934,g4run
"all;libG4particles.so;[;G4XiZero::Definition@plt",17527409,g4run
"all;libG4particles.so;[;G4IonTable::GetIonName",5059760,g4run
"all;libG4particles.so;[;0x000000000006cd3a",27220217,g4run
"all;libG4particles.so;[;G4Gamma::GammaDefinition@plt",120753425,g4run
"all;libG4particles.so;[;G4AntiLambdacPlus::Definition",5071646,g4run
"all;libG4particles.so;[;G4IonTable::FindIonInMaster",15906938,g4run
"all;libG4particles.so;[;G4DynamicParticle::operator!=",14881976,g4run
"all;libG4particles.so;[;G4BMesonZero::BMesonZeroDefinition@plt",1683772,g4run
"all;libG4particles.so;[;G4DynamicParticle::G4DynamicParticle",863104,g4run
"all;libG4particles.so;[;G4NucleiPropertiesTheoreticalTable::ElectronicBindingEnergy",10854801,g4run
"all;libG4particles.so;[;G4KaonMinus::Definition",26255658,g4run
"all;libG4particles.so;[;G4DynamicParticle::~G4DynamicParticle@plt",807509,g4run
"all;libG4particles.so;[;0x00000000000631aa",2587417,g4run
"all;libG4particles.so;[;0x00000000000631ac",4225214,g4run
"all;libG4particles.so;[;G4IonConstructor::ConstructLightIons",838716,g4run
"all;libG4particles.so;[;0x00000000000631ad",6796077,g4run
"all;libG4particles.so;[;G4DynamicParticle::operator=",132035741,g4run
"all;libG4particles.so;[;G4NucleiProperties::GetNuclearMass",1304925536,g4run
"all;libG4particles.so;[;G4IonTable::FindIon",105562568,g4run
"all;libG4particles.so;[;G4ParticleDefinition::SetTrackingManager",851734,g4run
"all;libG4particles.so;[;std::_Rb_tree_decrement@plt",46518851,g4run
"all;libG4particles.so;[;0x000000000006caba",1657750,g4run
"all;libG4particles.so;[;G4PionMinus::Definition",125608643,g4run
"all;libG4particles.so;[;G4PhaseSpaceDecayChannel::ManyBodyDecayIt",132247332,g4run
"all;libG4particles.so;[;G4IonTable::size",820338,g4run
"all;libG4particles.so;[;G4DecayProducts::operator=",848422,g4run
"all;libG4particles.so;[;G4MesonConstructor::ConstructLightMesons",29117626,g4run
"all;libG4particles.so;[;G4IonTable::GetIon",11570866,g4run
"all;libG4particles.so;[;G4IonTable::GetNucleusMass",818510,g4run
"all;libG4particles.so;[;G4NeutrinoMu::Definition",853429,g4run
"all;libG4particles.so;[;0x00000000000737e6",2392092,g4run
"all;libG4particles.so;[;G4PhaseSpaceDecayChannel::ThreeBodyDecayIt",3270839,g4run
"all;libG4particles.so;[;0x00000000000631ed",3349578,g4run
"all;libG4particles.so;[;0x00000000000737e7",6690917,g4run
"all;libG4particles.so;[;G4MuonDecayChannel::DecayIt",838856,g4run
"all;libG4particles.so;[;0x000000000005b2ad",856932,g4run
"all;libG4particles.so;[;G4NucleiPropertiesTheoreticalTable::IsInTable",355320204,g4run
"all;libG4particles.so;[;G4DecayTable::SelectADecayChannel",1625149,g4run
"all;libG4particles.so;[;0x00000000000631ef",1673846,g4run
"all;libG4particles.so;[;0x00000000000737e9",10950662,g4run
"all;libG4particles.so;[;G4LambdacPlus::Definition",3355869542,g4run
"all;libG4particles.so;[;G4KaonZero::Definition",838505,g4run
"all;libG4particles.so;[;G4AntiAlpha::Definition",2571652,g4run
"all;libG4particles.so;[;G4HyperH4::HyperH4@plt",23148118,g4run
"all;libG4particles.so;[;G4Electron::Definition",113719017,g4run
"all;libG4particles.so;[;std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos",78591016,g4run
"all;libG4particles.so;[;G4MesonConstructor::ConstructCharmMesons",11702793,g4run
"all;libG4particles.so;[;0x0000000000080eee",780677,g4run
"all;libG4particles.so;[;0x000000000006f80c",86434883,g4run
"all;libG4particles.so;[;G4NucleiPropertiesTheoreticalTable::GetIndex",1818686850,g4run
"all;libG4particles.so;[;G4DecayProducts::Boost",1556101,g4run
"all;libG4particles.so;[;G4Electron::Definition@plt",132800363,g4run
"all;libG4particles.so;[;G4NuclideTable::GetIsotope",818627662,g4run
"all;libG4particles.so;[;G4BaryonConstructor::ConstructStrangeBaryons",12661120,g4run
"all;libG4particles.so;[;G4JPsi::Definition",27665262,g4run
"all;libG4particles.so;[;G4ExcitedSigmaConstructor::AddLambdaStarPiMode@plt",940051595,g4run
"all;libG4particles.so;[;std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4String>::G4ThreadLocalSingleton()::{lambda()#1}>@plt",211548456,g4run
"all;libG4particles.so;[;G4MesonConstructor::ConstructBottomMesons@plt",862420,g4run
"all;libG4particles.so;[;G4ParticleDefinition::DumpTable",1987655543,g4run
"all;libG4particles.so;[;G4TextPPReporter::GeneratePropertyTable@plt",843431,g4run
"all;libG4particles.so;[;G4AntiTriton::Definition",4960958,g4run
"all;libG4particles.so;[;0x000000000006bd68",190282986,g4run
"all;libG4particles.so;[;G4Gamma::Definition",79096069,g4run
"all;libG4particles.so;[;0x0000000000081316",14448559,g4run
"all;libG4particles.so;[;G4NucleiPropertiesTableAME12::GetNuclearMass",4054559,g4run
"all;libG4particles.so;[;G4AntiOmegacZero::Definition",4127226,g4run
"all;libG4particles.so;[;G4NuclideTable::~G4NuclideTable",863043,g4run
"all;libG4particles.so;[;G4DynamicParticle::SetMomentum",258594568,g4run
"all;libG4particles.so;[;G4AntiNeutrinoTau::Definition",266752840,g4run
"all;libG4particles.so;[;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>",783578,g4run
"all;libG4particles.so;[;G4TauMinus::Definition",862112,g4run
"all;libG4particles.so;[;G4DecayProducts::G4DecayProducts",2498655,g4run
"all;libG4particles.so;[;G4DynamicParticle::SetDefinition",281831649,g4run
"all;libG4particles.so;[;G4ParticlesWorkspace::InitialiseWorkspace",26678847,g4run
"all;libG4particles.so;[;G4AntiDMesonZero::Definition",51926465,g4run
"all;libG4particles.so;[;0x00000000000812a3",1641012,g4run
"all;libG4particles.so;[;0x00000000000812a4",3331422,g4run
"all;libG4particles.so;[;G4IsotopeProperty::operator=",774441,g4run
"all;libG4particles.so;[;G4PionRadiativeDecayChannel::DecayIt",3376294,g4run
"all;libG4particles.so;[;0x000000000006c848",21836584,g4run
"all;libG4particles.so;[;G4SigmaMinus::Definition",5882452,g4run
"all;libG4particles.so;[;__dynamic_cast@plt",24196980,g4run
"all;libG4particles.so;[;G4NucleiPropertiesTheoreticalTable::GetNuclearMass",293030239,g4run
"all;libG4particles.so;[;G4AntiDoubleHyperH4::Definition",4911045,g4run
"all;libG4particles.so;[;0x00000000000737eb",2399142,g4run
"all;libG4particles.so;[;G4DecayTable::G4DecayTable",854114,g4run
"all;libG4particles.so;[;0x00000000000737ed",5875501,g4run
"all;libG4particles.so;[;G4ParticleDefinition::operator!=",1041514380,g4run
"all;libG4particles.so;[;G4NucleiPropertiesTableAME12::GetAtomicMass",2559237,g4run
"all;libG4particles.so;[;0x00000000000737ef",5961278,g4run
"all;libG4particles.so;[;G4ExcitedMesonConstructor::GetQuarkContents@plt",6834871,g4run
"all;libG4particles.so;[;G4SigmaPlus::Definition",9311773,g4run
"all;libG4particles.so;[;G4ChargedGeantino::Definition",164739133,g4run
"all;libG4particles.so;[;G4IonTable::GetLightIon@plt",822337,g4run
"all;libG4particles.so;[;G4Proton::Definition",12543992,g4run
"all;libG4particles.so;[;G4NeutrinoTau::Definition",851406,g4run
"all;libG4particles.so;[;G4OmegacZero::Definition",3942924858,g4run
"all;libG4particles.so;[;G4IonTable::GetNucleusByEncoding",855450,g4run
"all;libG4particles.so;[;G4ParticleTable::Remove",859811,g4run
"all;libG4particles.so;[;G4XiMinus::Definition",3406652,g4run
"all;libG4particles.so;[;0x000000000006cd35",17590461,g4run
"all;libG4particles.so;[;G4AntiProton::AntiProtonDefinition@plt",113880725,g4run
"all;libG4particles.so;[;G4VDecayChannel::operator=",862153,g4run
"all;libG4particles.so;[;std::_Rb_tree<double, std::pair<double const, G4IsotopeProperty*>, std::_Select1st<std::pair<double const, G4IsotopeProperty*> >, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > >::_M_copy<false, std::_Rb_tree<double, std::pair<double const, G4IsotopeProperty*>, std::_Select1st<std::pair<double const, G4IsotopeProperty*> >, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > >::_Alloc_node>",1693728,g4run
"all;libG4particles.so;[;0x000000000008127d",4874786,g4run
"all;libG4particles.so;[;0x000000000006cd39",38257974,g4run
"all;libG4particles.so;[;G4DynamicParticle::AllocateElectronOccupancy",325824433,g4run
"all;libG4particles.so;[;0x00000000000631a1",6617501,g4run
"all;libG4particles.so;[;G4DecayTableMessenger::~G4DecayTableMessenger@plt",25063495,g4run
"all;libG4particles.so;[;G4IonTable::GetParticle",862609,g4run
"all;libG4particles.so;[;0x00000000000631a4",11886336,g4run
"all;libG4particles.so;[;0x000000000006bd6f",30899892,g4run
"all;libG4particles.so;[;0x00000000000631a6",851479,g4run
"all;libG4particles.so;[;std::unique_lock<std::mutex>::unlock",856306,g4run
"all;libG4particles.so;[;G4DecayProducts::SetParentParticle",859753,g4run
"all;libG4particles.so;[;0x00000000000631a8",4232742,g4run
"all;libG4particles.so;[;G4Alpha::Definition",4931627,g4run
"all;libG4particles.so;[;0x000000000008131f",14299451,g4run
"all;libG4particles.so;[;G4ParticleDefinition::GetSubInstanceManager",282732456,g4run
"all;libG4particles.so;[;G4DynamicParticle::operator delete",2541278,g4run
"all;libG4particles.so;[;0x0000000000081726",856368,g4run
"all;libG4particles.so;[;G4ParticleDefinition::G4ParticleDefinition",859652,g4run
"all;libG4particles.so;[;std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition const*>, std::_Select1st<std::pair<int const, G4ParticleDefinition const*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition const*> > >::_M_emplace_equal<std::pair<int, G4MuonicAtom*> >",852133,g4run
"all;libG4particles.so;[;G4PhaseSpaceDecayChannel::DecayIt",2409640,g4run
"all;libG4particles.so;[;G4BaryonConstructor::ConstructCharmBaryons",18517104,g4run
"all;libG4particles.so;[;G4ExcitedBaryonConstructor::ConstructAntiParticle",777523,g4run
"all;libG4particles.so;[;G4AntiSigmacPlus::Definition@plt",822552,g4run
"all;libG4particles.so;[;G4GenericIon::Definition",1668625,g4run
"all;libG4particles.so;[;0x0000000000096548",824393,g4run
"all;libG4particles.so;[;0x000000000005b2df",861804,g4run
"all;libG4particles.so;[;G4SigmabZero::Definition",4233433,g4run
"all;libxcb.so.1.1.0",,
"all;libxcb.so.1.1.0;[",,
"all;libxcb.so.1.1.0;[;xcb_flush",803683,chrome
"all;libxcb.so.1.1.0;[;0x000000000000f6c4",813292,chrome
"all;libG4digits_hits.so",,
"all;libG4digits_hits.so;[",,
"all;libG4digits_hits.so;[;G4PSCellFlux::Initialize",13216799,g4run
"all;libG4digits_hits.so;[;G4SDParticleFilter::G4SDParticleFilter@plt",7518286,g4run
"all;libG4digits_hits.so;[;G4PSStepChecker::~G4PSStepChecker@plt",25585800,g4run
"all;libG4digits_hits.so;[;G4VSensitiveDetector::G4VSensitiveDetector",21637031,g4run
"all;libG4digits_hits.so;[;G4VSensitiveDetector::Clone",24214119,g4run
"all;libG4digits_hits.so;[;0x00000000000412ae",848915,g4run
"all;libG4digits_hits.so;[;G4VSensitiveDetector::~G4VSensitiveDetector",2637855618,g4run
"all;libvte-2.91.so.0.6800.0",,
"all;libvte-2.91.so.0.6800.0;[",,
"all;libvte-2.91.so.0.6800.0;[;0x000000000001dff8",771677,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x0000000000039c64",785180,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x000000000001e966",826501,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x000000000002fd5e",836067,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x0000000000044740",863376,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x0000000000033645",730011,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x000000000006804d",675560,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x00000000000337c6",775993,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x000000000002244c",778155,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x0000000000067fa0",839982,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x0000000000067fcc",860201,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x00000000000210a3",863733,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;g_array_append_vals@plt",809415,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x0000000000032bc5",860672,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x000000000001dfe4",784513,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x00000000000603d3",820276,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x0000000000032b35",736734,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x0000000000020d8d",836431,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x0000000000067f99",743491,gnome-terminal-
"all;libvte-2.91.so.0.6800.0;[;0x0000000000039658",759100,gnome-terminal-
"all;libasound.so.2.0.0",,
"all;libasound.so.2.0.0;[",,
"all;libasound.so.2.0.0;[;snd_input_getc@plt",784684,amixer
"all;libasound.so.2.0.0;[;0x00000000000320d3",1626789,amixer
"all;libasound.so.2.0.0;[;0x0000000000033cd2",670838,amixer
"all;libasound.so.2.0.0;[;0x00000000000323bf",832008,amixer
"all;libasound.so.2.0.0;[;0x00000000000323db",1574751,amixer
"all;libasound.so.2.0.0;[;0x0000000000033cf0",798285,amixer
"all;libasound.so.2.0.0;[;0x000000000003294e",1676318,amixer
"all;libasound.so.2.0.0;[;0x00000000000319d1",848914,amixer
"all;libasound.so.2.0.0;[;0x00000000000319d2",719098,amixer
"all;libasound.so.2.0.0;[;0x000000000003206a",793605,amixer
"all;libasound.so.2.0.0;[;snd_config_iterator_end@plt",794929,amixer
"all;libasound.so.2.0.0;[;0x00000000000319d5",1593199,amixer
"all;libasound.so.2.0.0;[;0x0000000000032030",846038,amixer
"all;libasound.so.2.0.0;[;0x00000000000319f2",1670798,amixer
"all;libasound.so.2.0.0;[;0x0000000000032032",847736,amixer
"all;libasound.so.2.0.0;[;0x0000000000033c30",846241,amixer
"all;libasound.so.2.0.0;[;0x0000000000034c70",842371,amixer
"all;libasound.so.2.0.0;[;0x00000000000319f4",1637120,amixer
"all;libasound.so.2.0.0;[;0x000000000003c6d0",2496560,amixer
"all;libasound.so.2.0.0;[;0x0000000000034ead",789686,amixer
"all;libasound.so.2.0.0;[;0x0000000000032034",1625120,amixer
"all;libasound.so.2.0.0;[;0x00000000000319f7",850209,amixer
"all;libasound.so.2.0.0;[;0x000000000003c6d4",1518462,amixer
"all;libasound.so.2.0.0;[;snd_config_delete",2507200,amixer
"all;libasound.so.2.0.0;[;0x00000000000323e4",813766,amixer
"all;libasound.so.2.0.0;[;0x0000000000032039",848267,amixer
"all;libasound.so.2.0.0;[;0x0000000000031a91",740556,amixer
"all;libasound.so.2.0.0;[;0x0000000000033c51",761266,amixer
"all;libasound.so.2.0.0;[;0x0000000000034df5",795149,amixer
"all;libasound.so.2.0.0;[;0x000000000003c6d8",1600096,amixer
"all;libasound.so.2.0.0;[;0x0000000000033c54",1501528,amixer
"all;libasound.so.2.0.0;[;0x0000000000031b6d",792435,amixer
"all;libasound.so.2.0.0;[;0x0000000000032073",838732,amixer
"all;libasound.so.2.0.0;[;0x0000000000034d35",803964,amixer
"all;libasound.so.2.0.0;[;0x0000000000032078",853528,amixer
"all;libasound.so.2.0.0;[;memcpy@plt",744661,amixer
"all;libasound.so.2.0.0;[;0x000000000003513c",701147,amixer
"all;libasound.so.2.0.0;[;0x0000000000031afb",840191,amixer
"all;libasound.so.2.0.0;[;0x00000000000320bf",839439,amixer
"all;libasound.so.2.0.0;[;snd_config_add",852078,amixer
"all;libasound.so.2.0.0;[;0x000000000003183d",844788,amixer
"all;libasound.so.2.0.0;[;0x0000000000033cdd",853844,amixer
"all;libasound.so.2.0.0;[;0x0000000000034cc8",820718,amixer
"all;libasound.so.2.0.0;[;0x00000000000329c0",834629,amixer
"all;libasound.so.2.0.0;[;0x00000000000325bf",693586,amixer
"all;libasound.so.2.0.0;[;0x00000000000323ab",798288,amixer
"all;libasound.so.2.0.0;[;0x0000000000034ce4",812336,amixer
"all;libasound.so.2.0.0;[;snd_card_load",812982,amixer
"all;libasound.so.2.0.0;[;0x0000000000031a00",1643161,amixer
"all;libasound.so.2.0.0;[;snd_hctl_elem_get_index@plt",854732,amixer
"all;libasound.so.2.0.0;[;0x0000000000033cc3",1600855,amixer
"all;libasound.so.2.0.0;[;0x00000000000319fa",791260,amixer
"all;libasound.so.2.0.0;[;0x0000000000035bb0",829799,amixer
